Kristiansand;Sommerdekk;VR8714692506017;1;2422;Vredestein;Ultrac Vorti+;225;35;19;EU:D-B-70dB(B);88;Y;20
Bergen;Sommerdekk;FA330475;2;1688;Falken;Ziex ZE310EC;195;40;17;EU:D-A-69dB(B);81;W;20
Kristiansand;M+S;VR8714692361746;8;1988;Vredestein;Comtrac 2 Winter+;195;65;16;EU:D-B-73dB(B);104;T;20
Narvik;Sommerdekk;ANTA3221;20;944;Antares;Ingens A1;205;55;16;EU:C-C-71dB(B);91;V;20
Narvik;MC dekk;MI149276;10;4727;Michelin;Power Cup 2;200;55;17;Rear TL;78;W;16
Bergen;Sommerdekk;MI711247;3;4546;Michelin;Pilot Super Sport N0;255;45;19;EU:D-A-71dB(B);100;Y;20
Jæren;Traktordekk;VR8714692310027;4;18285;Vredestein;Endurion;500;70;24;TL;164;A8;500
Tønsberg;Sommerdekk;PI3583800;8;6757;Pirelli;Scorpion Zero All Season LR;285;45;22;EU:A-C-73dB(B);114;Y;20
Narvik;M+S Pigg;MI979851;2;2625;Michelin;Agilis X-Ice North;215;65;16;EU:;109;R;20
Oslo;Alufelger;MAKF7590KMGB32WSY;9;4361;MAK;Komet 7.5";5;112;19;Gloss Black (900 Kg);ET32;66,6;0
Jæren;Sommerdekk;ATS255518;2;1696;Atlas;Sportgreen SUV2;255;55;18;EU:C-B-71dB(B);109;W;20
Narvik;Sommerdekk;LL221024311;12;1866;Linglong;Sport Master;255;35;20;EU:C-A-70dB(A);97;Y;20
Narvik;Sommerdekk;MI762575;8;2994;Michelin;Pilot Sport 4 S;235;35;19;EU:C-A-71dB(B);91;Y;20
Oslo;Sommerdekk;CO0311007;2;5661;Continental;SportContact 6 Silent MO-S;315;40;21;EU:B-A-74dB(B);111;Y;20
Jæren;Alufelger;PHESN820-14S13S;2;2279;PH Edition II;Split II 8.5";5;112;19;Silver (690 kg);ET20;66,6;0
Oslo;M+S;CO0345732;7;2323;Continental;VikingContact 8;195;55;16;EU:A-D-69dB(A);91;T;20
Tønsberg;Sommerdekk;L-BF816623-17;1;3377;BF Goodrich;Mud Terrain T/A KM2;265;75;16;Tilbud DOT 2017;119;Q;20
Trondheim;M+S Pigg;NOTS32775;12;5219;Nokian;Hakkapeliitta 10;245;35;20;EU:;95;T;20
Jæren;M+S;GRI9058352;4;3144;Gripmax;SureGrip Pro Winter;265;40;20;EU:D-A-72dB(B);104;V;20
Trondheim;M+S;YOR8046;2;3533;Yokohama;Ice Guard G075;235;50;20;EU:D-E-72db(B);104;Q;20
Oslo;Sommerdekk;FE980K6B;8;1190;Federal;Formoza AZ01;205;45;16;EU:D-C-68dB(A);87;W;20
Bergen;M+S Pigg;LL221022009;16;2311;Linglong;G-M W G VAN 2;235;65;16;(118 pigger);121;R;20
Tønsberg;Sommerdekk;FA352632;16;3522;Falken;Azenis FK520;275;45;20;EU:C-A-70dB(A);110;Y;20
Kristiansand;MC dekk;MI271222;4;1718;Michelin;Starcross 6 Mud;110;90;19;TT (Motorsport only - NHS);62;M;16
Trondheim;M+S Pigg;SV4200001351;16;2677;Sailun;Ice Blazer WST3 FS;255;45;20;EU:;105;T;20
Kristiansand;Sommerdekk;FA336777TH;20;1366;Falken;Sincera SN110;205;55;16;EU:C-A-69dB(B);91;H;20
Jæren;M+S;SV3220019658;4;2055;Sailun;Ice Blazer Arctic SUV;235;65;17;EU:C-D-72B(B);104;T;20
Kristiansand;M+S Pigg;SV4200001355;8;3333;Sailun;Ice Blazer WST3 FS;265;40;22;EU:;106;T;20
Bergen;Alufelger;SECRI235-0G9S;20;1140;Sento;Crudo 5,5";4;100;14;Gun Metal (500 Kg);ET35;60.1;0
Oslo;Alufelger;MAKF9020OEBM53GD4Y;16;6170;MAK;Malmoe 9";5;108;20;Black Mirror (725 Kg);ET53;63,4;0
Jæren;Alufelger;PHET85TH45-0S11S;8;2515;PH Edition II;Turbin 8,5";5;108;20;Silver (900 Kg);ET45;63,4;0
Oslo;M+S;AR6938628285742;2;1444;Arivo;Winmaster ARW 6;185;75;16;EU:D-C-71dB(B);104;R;20
Trondheim;M+S Pigg;LL221027236;20;2588;Linglong;G-M W GRIP 2;245;45;19;(252 pigger);102;T;20
Bergen;M+S Pigg;LL221022011;15;1955;Linglong;G-M W G VAN 2;215;60;17;(110 pigger);109;R;20
Jæren;Traktordekk;VR8714692805622;6;24839;Vredestein;Traxion Optimall VF PFO NRO;600;60;28;TL;160;D;500
Jæren;M+S;SV3220019686;8;2455;Sailun;Ice Blazer Arctic EVO;235;50;20;EU:;104;T;20
Kristiansand;M+S;SV3220019693;18;2444;Sailun;Ice Blazer Arctic EVO;255;40;20;EU:C-D-72dB(B);101;T;20
Trondheim;M+S;SV3220019693;16;2444;Sailun;Ice Blazer Arctic EVO;255;40;20;EU:C-D-72dB(B);101;T;20
Bergen;Sommerdekk;GO532556;6;3912;Goodyear;Eagle F1 (Asymmetric) 3 Suv;265;45;20;EU:C-A-70dB(B);104;Y;20
Narvik;MC dekk;MI307669;2;4047;Michelin;Commander III Cruiser;170;80;15;Rear TL/TT;77;H;16
Bergen;M+S;SV3220019715;8;2955;Sailun;Ice Blazer Arctic EVO;275;40;21;EU:;107;T;20
Tønsberg;MC dekk;MI327263;9;983;Michelin;Anakee Street;3;80;17;Front/Rear TT;50;P;16
Jæren;MC dekk;MI886449;1;4492;Michelin;Power Supermoto;120;80;16;Front TL (Motorsport only - NHS);;;16
Bergen;Sommerdekk;NOT432287;2;2385;Nokian;Hakka Blue 3;205;55;17;EU:B-A-67dB(A);95;V;20
Tønsberg;M+S Pigg;PI4270700;6;3791;Pirelli;Winter Ice Zero 2 KS;245;45;18;EU:;100;H;20
Kristiansand;Sommerdekk;LL221024321;14;1933;Linglong;Sport Master;275;40;19;EU:C-A-70dB(A);105;Y;20
Oslo;M+S;AR6938628269728;18;1688;Arivo;Winmaster ARW 2;225;45;18;EU:C-C-70dB(B);95;H;20
Kristiansand;Sommerdekk;CO0357097;4;2816;Continental;PremiumContact 6;245;45;17;EU:C-A-71dB(B);95;Y;20
Tønsberg;M+S;SV3220019692;4;2855;Sailun;Ice Blazer Arctic EVO;275;35;20;EU:;102;T;20
Jæren;M+S;NOT432177;4;4161;Nokian;Hakkapeliitta R5;225;40;19;EU:B-D-71dB(B);93;T;20
Kristiansand;M+S;VR8714692811227;1;2300;Vredestein;Comtrac 2 Winter+;215;65;16;EU:D-B-73dB(B);109;T;20
Narvik;M+S Pigg;MI398881;4;4536;Michelin;X-Ice North 4 Suv;285;60;18;EU:;116;T;20
Bergen;MC dekk;MI327263;3;983;Michelin;Anakee Street;3;80;17;Front/Rear TT;50;P;16
Jæren;M+S Pigg;SV4200000291;8;1744;Sailun;Ice Blazer WST3;225;55;16;EU:;99;T;20
Oslo;Alufelger;MOWRGB10040574;2;6131;MOMO;Revenge SUV 10";5;120;20;Matt Black (960 Kg);ET40;74,1;0
Kristiansand;Sommerdekk;BF595258;2;5162;BF Goodrich;All-Terrain T/A Ko2;285;70;17;EU:E-B-75dB(B);121;R;20
Oslo;Alufelger;MAKF6560BRTM37CP;20;2435;MAK;Davinci 6.5";4;100;16;M-Titan (700 Kg);ET37;60,1;0
Tønsberg;M+S;GO580807;3;2851;Goodyear;Ultragrip Ice Suv Gen-1;225;60;17;EU:C-E-72dB(B);103;T;20
Oslo;Alufelger;MAKF6050ONMB35AAX;2;2554;MAK;Torino 6";4;98;15;Matt Black (540 Kg);ET35;58,1;0
Oslo;M+S;CO0355431-19;4;2430;Continental;ContiWinterContact TS860;205;45;18;Tilbud DOT 2019;90;H;20
Bergen;Alufelger;PHEBRY839-13S5S;20;1595;PH Edition II;Breda 8";5;112;17;Silver (635 Kg);ET39;57,1;0
Oslo;M+S Pigg;GO541621;2;2975;Goodyear;Ultragrip Arctic 2;215;50;17;EU:;95;T;20
Kristiansand;Sommerdekk;SV3220014877;20;1700;Sailun;Commercio Pro;225;65;16;EU:B-A-72dB(B);112;R;20
Oslo;M+S Pigg;HA1030437;20;1744;Hankook;Winter i*Pike W429;205;65;15;EU:;94;T;20
Kristiansand;Alufelger;PHET75N842-13G5S;20;2245;PH Edition II;Turbin 7,5";5;112;19;Gun Metal (895 Kg);ET42;57,1;0
Jæren;Alufelger;PHET75NH505-0G11S;8;2245;PH Edition II;Turbin 7,5";5;108;19;Gun Metal (895 Kg);ET50,5;63,4;0
Oslo;M+S;MNMW016572;2;1688;Minerva;Frostrack Van;215;65;15;EU:D-B-72dB(B);104;T;20
Oslo;Alufelger;TSW2085RIV205114S76;2;4789;TSW;Rivage 8,5";5;114;20;Silver (898 Kg);ET20;76;0
Oslo;Alufelger;TIIFF2095NS45-0GB10S;1;2715;TISLI;FF20 9.5";5;114;19;Gloss Black (900 Kg);ET45;64,1;0
Kristiansand;Alufelger;MSW19342001T09;20;3365;MSW;27T 8.5";5;114;18;Full Silver (750 Kg);ET40;64,11;0
Bergen;M+S Pigg;VR8714692188572-18;5;1466;Vredestein;Arctrac;185;65;14;Tilbud DOT 2018;86;T;20
Bergen;M+S;NOT430658;1;3115;Nokian;Hakkapeliitta R3 SUV;235;65;18;EU:B-E-72dB(B);110;R;20
Jæren;M+S;WL03010434201R38420302;2;1722;Westlake;SW618;225;50;17;EU:D-E-72dB(B);94;T;20
Trondheim;Sommerdekk;NOT432302;4;2299;Nokian;Hakka Blue 3 SUV;215;55;18;EU:C-A-70dB(B);99;V;20
Jæren;Sommerdekk;FA352649;6;4033;Falken;Azenis FK520;265;40;21;EU:C-A-70dB(A);105;Y;20
Trondheim;Sommerdekk;GO536030-19;1;1988;Goodyear;Eagle F1 (Asymmetric) 3 SUV;225;50;17;Tilbud DOT 2019 EU:C-A-68dB;98;Y;20
Oslo;Alufelger;TTPA832-0S13M;4;1895;Trinity;Polaris 8";5;112;18;Silver (880 Kg);ET32;66,6;0
Trondheim;M+S Pigg;GI0455048;8;2042;Gislaved;NORD*FROST VAN 2;215;75;16;EU:;113;R;20
Jæren;M+S Pigg;GRI6969999000665;4;3433;Gripmax;SureGrip Pro Ice;255;45;19;240 pigger;104;T;20
Jæren;M+S;ANT6959585821859;6;1344;Antares;Grip 20;205;70;15;EU:C-D-72dB(B);96;T;20
Oslo;Sommerdekk;MNMV573;20;1622;Minerva;F205;225;45;19;EU:C-B-71dB(B);96;Y;20
Jæren;M+S;MNMW424;3;2299;Minerva;Frostrack UHP;255;55;19;EU:C-C-73dB(B);111;V;20
Tønsberg;ATV-dekk;OBL11301014;1;2872;OBOR;Javelina;30;10;14;TL Pr.8 (E4) WL11;60;M;16
Tønsberg;M+S Pigg;GO580467;12;4964;Goodyear;Ultragrip Arctic 2 Suv;285;45;20;EU:;112;T;20
Trondheim;M+S Pigg;LF1032338;20;1211;Laufenn;I Fit Ice LW71;175;65;14;EU:;86;T;20
Narvik;Sommerdekk;CO0313037;4;2467;Continental;PremiumContact 7;205;55;17;EU:C-A-71dB(B);95;W;20
Kristiansand;Alufelger;AUU9020305074611;4;5490;Autec;Uteca 9";5;112;20;Black Polished (800 Kg);ET30;66,6;0
Bergen;M+S;MI779256;3;6236;Michelin;X-Ice Snow Suv;295;35;22;EU:B-E-71dB(A);108;H;20
Bergen;Sommerdekk;NAL-NAJB464-16;1;1803;Nankang;AS-1;265;40;18;Tilbud DOT-2017;101;Y;20
Jæren;MC dekk;MI850136;3;4701;Michelin;Power Supermoto;160;60;17;Rear TL (Motorsport only - NHS);;ND;16
Tønsberg;Sommerdekk;GO583874;4;2431;Goodyear;Wrangler Territory Ht;255;65;18;EU:A-D-72dB(B);111;H;20
Jæren;Sommerdekk;CO0311381;8;3563;Continental;SportContact 7;245;35;20;EU:C-A-72dB(B);95;Y;20
Oslo;M+S;NOT430956;1;4438;Nokian;Hakkapeliitta LT3;285;70;17;EU:D-C-73dB(B);121;Q;20
Kristiansand;Sommerdekk;LL221007950;8;1400;Linglong;Greenmax Van;205;80;14;EU:C-B-72dB(B);109;R;20
Trondheim;M+S Pigg;WL03010431401K4E770301;4;1977;Westlake;Icemaster Spike Z-506;215;55;17;204 pigger;98;T;20
Narvik;Alufelger;TTSOX932-0S10;4;2000;Trinity;Sonic 9";5;120;22;Silver (760 Kg);ET32;64.1;0
Kristiansand;M+S;FIRF8312H;2;1700;Firemax;FM809;215;75;16;EU:C-B-68dB(A);113;R;20
Narvik;Sommerdekk;GO584487;2;3033;Goodyear;Eagle F1 Asymmetric 6;225;40;19;EU:C-A-70dB(B);93;Y;20
Oslo;ATV-dekk;WD3006271114;6;2297;Wanda;P3006;27;11;14;TL Pr.6 (E4);74;J;16
Tønsberg;M+S Pigg;TCE274520SWPH;1;2700;TriAce;Snow White II;275;45;20;EU:;110;H;20
Tønsberg;ATV-dekk;OB057321014;12;3055;OBOR;Crawler;32;10;14;TL Pr.8 (E4) P3057;68;M;16
Kristiansand;Sommerdekk;ANTAB647;20;1588;Antares;Majoris R1;225;55;19;EU:C-C-71dB(B);99;V;20
Trondheim;Sommerdekk;GO540816-18;3;4777;Goodyear;Eagle F1 Asymmetric 3 SCT Tesla;265;35;22;Tilbud DOT 2018;102;W;20
Jæren;Sommerdekk;MI146216;8;1520;Michelin;Primacy 4;185;65;15;EU:C-A-68dB(B);88;T;20
Jæren;Sommerdekk;BF893522;4;4356;BF Goodrich;All-Terrain T/A Ko2;245;75;17;EU:E-B-74dB(B);121;S;20
Oslo;M+S;FEA60F5AFE-17;1;1600;Federal;Glacier GC01;205;70;15;Tilbud DOT 2017;106;R;20
Jæren;M+S Pigg;GRI6969999000672;12;3633;Gripmax;SureGrip Pro Ice;235;35;20;230 pigger;92;T;20
Jæren;Sommerdekk;BF361861;4;4645;BF Goodrich;Mud Terrain T/A Km3;245;75;17;(Professional Off-Road);121;Q;20
Bergen;M+S;CO0345539;1;4023;Continental;VikingContact 8;255;55;18;EU:B-D-70dB(A);109;T;20
Oslo;MC dekk;MI688509;1;2802;Michelin;Anakee Adventure;130;80;17;Rear TL/TT;65;H;16
Oslo;Alufelger;MAKF7080WFSI38FO2X;20;3660;MAK;Wolf 7";5;114;18;Silver (640 Kg);ET38;67,1;0
Bergen;Sommerdekk;BF146104;6;5957;BF Goodrich;All-Terrain T/A Ko2;315;70;17;EU:E-B-75dB(B);121;S;20
Tønsberg;Sommerdekk;FA352597;18;2800;Falken;Azenis FK520;245;40;19;EU:C-A-70dB(B);98;Y;20
Oslo;MC dekk;MI292316;1;3120;Michelin;Commander 3 Touring;130;80;17;Front TL/TT;65;H;16
Tønsberg;M+S;NOT432761;2;6041;Nokian;Hakkapeliitta R5 SUV;315;35;22;EU:;111;T;20
Oslo;Traktordekk;L-SW1848026333;1;10317;Speedways;SW-333;18.4;80;26;TT Pr.16;;;500
Jæren;Sommerdekk;MI189875;20;2927;Michelin;Latitude Cross;265;60;18;EU:C-C-72dB(B);110;H;20
Trondheim;Sommerdekk;NOT430151-20;4;3144;Nokian;Rockproof;245;75;16;Tilbud DOT 2020;120;Q;20
Jæren;Sommerdekk;CO0311384;2;4344;Continental;SportContact 7;255;30;20;EU:D-A-73dB(B);92;Y;20
Jæren;MC dekk;MI569118;1;2934;Michelin;Scorcher 31;110;90;19;Front TL;62;H;16
Oslo;Alufelger;VC2211VZF565130M71;2;7904;Victor;Zuffen RF™ 11";5;130;22;Matte Black (908 Kg);ET56;71,6;0
Oslo;Alufelger;MAKF8090PIGB45GG3;16;4650;MAK;Epica 8";5;108;19;Gloss Black (815 Kg);ET45;72;0
Oslo;Alufelger;BCRC27701740M3KSV;4;2755;Brock;RC27 7";5;114;17;Silver (715 Kg);ET40;67,1;0
Tønsberg;MC dekk;MZ4334600;3;3458;Metzeler;Roadtec 02 (1 gen);160;60;17;Rear TL Sport Touring;69;W;16
Oslo;M+S;GRI6972435764304;18;1633;Gripmax;Grip Ice X;205;65;16;EU:C-C-71dB(B);95;T;20
Bergen;Sommerdekk;MI739005;1;2308;Michelin;Primacy 4+;205;50;17;EU:C-A-70dB(B);93;V;20
Kristiansand;Sommerdekk;LL221024316;6;1733;Linglong;Sport Master;265;35;18;EU:C-A-70dB(A);97;Y;20
Kristiansand;Sommerdekk;WL6938112620301;3;1366;Westlake;ZuperEco Z-107;215;65;16;EU:C-B-71dB(B);98;V;20
Oslo;MC dekk;MI593317;1;951;Michelin;City Grip Saver;120;70;12;Front/Rear TL/TT;58;S;16
Oslo;Sommerdekk;SUP1880152;1;1311;Superia;Ecoblue VAN2;185;80;15;EU:;103;R;20
Bergen;Sommerdekk;GO583945;20;2635;Goodyear;Wrangler At Adventure;265;65;17;EU:D-D-73dB(B);112;T;20
Bergen;Sommerdekk;CO0311406;2;4859;Continental;SportContact 7;285;35;19;EU:C-A-73dB(B);103;Y;20
Tønsberg;Sommerdekk;LL221023771;14;1211;Linglong;ComfortMaster;215;55;16;EU:C-B-71dB(B);93;V;20
Narvik;Sommerdekk;MI419768;8;2406;Michelin;Pilot Sport 4 Suv;225;65;17;EU:C-A-72dB(B);106;V;20
Oslo;M+S Pigg;GO541602;10;3494;Goodyear;Ultragrip Arctic 2;245;45;18;EU:;100;T;20
Oslo;Sommerdekk;MNMV692;2;1477;Minerva;F205;225;35;18;EU:C-B-71dB(B);87;Y;20
Trondheim;Sommerdekk;CO0451589;20;3240;Continental;VanContact Eco;215;60;17;EU:A-A-71dB(B);109;T;20
Trondheim;Sommerdekk;MI419768;4;2406;Michelin;Pilot Sport 4 Suv;225;65;17;EU:C-A-72dB(B);106;V;20
Bergen;M+S;SV3220011476;2;1700;Sailun;Ice Blazer Arctic;235;45;17;EU:C-E-72dB(B);94;H;20
Bergen;Sommerdekk;MI126989;8;2746;Michelin;Pilot Sport 5;235;35;19;EU:C-A-72dB(B);91;Y;20
Kristiansand;Sommerdekk;LL221028608;17;1600;Linglong;Sport Master;225;45;19;EU:C-A-69dB(A);96;Y;20
Kristiansand;Sommerdekk;GO588740;5;2635;Goodyear;Eagle F1 Asymmetric 6;235;55;19;EU:B-A-69dB(A);105;Y;20
Trondheim;M+S Pigg;GO580093;8;4018;Goodyear;Ultragrip Arctic 2 Suv;225;55;19;EU:;103;T;20
Narvik;Sommerdekk;MI612705;4;3092;Michelin;Pilot Sport Cup 2 Connect;225;40;18;EU:D-C-70dB(B);92;Y;20
Trondheim;Sommerdekk;ANTAB2131;20;1211;Antares;NT 3000;195;70;15;EU:D-D-72dB(B);104;R;20
Jæren;M+S;MNMW341;20;966;Minerva;Frostrack HP;175;65;14;EU:D-C-70dB(B);86;T;20
Oslo;Alufelger;MAKF9090KNSI50WS3X;4;5264;MAK;Krone 9";5;112;19;Silver (1000 Kg);ET50;66,6;0
Narvik;Sommerdekk;CO0451589;16;3240;Continental;VanContact Eco;215;60;17;EU:A-A-71dB(B);109;T;20
Oslo;Sommerdekk;GO549686-19;1;1379;Goodyear;Eagle F1 (Asymmetric) 5;235;45;17;Tilbud DOT 2019 EU:D-A-70dB(B);94;Y;20
Tønsberg;M+S;RI3528708775978;3;1822;Riken;Snow;245;45;18;EU:D-C-72dB(B);100;V;20
Narvik;Sommerdekk;SV3220001820;16;1399;Sailun;Terramax CVR;205;70;15;EU:C-D-71dB(B);96;H;20
Jæren;Sommerdekk;SV3220006917;11;922;Sailun;Atrezzo Eco;185;60;14;EU:D-B-70dB(B);82;H;20
Jæren;Sommerdekk;LL221022075;6;1444;Linglong;Sport Master;225;50;17;EU:C-A-69dB(A);98;Y;20
Kristiansand;Sommerdekk;ANTAB657U;8;1977;Antares;Majoris M5;255;40;20;EU:D-C-73dB(B);101;W;20
Bergen;M+S Pigg;PI4559200;13;3320;Pirelli;Scorpion Ice Zero 2;225;65;17;EU:;106;T;20
Tønsberg;Alufelger;PHET75NS40-0B20B2;20;2245;PH Edition II;Turbin 7,5";5;114;19;Black (895 Kg);ET40;66.1;0
Bergen;M+S Pigg;PI4559100;20;2307;Pirelli;Ice Zero 2;215;65;16;EU:;102;T;20
Oslo;Sommerdekk;WRW48219;2;2155;Winrun;Maxclaw A/T;255;55;19;EU:B-C-73dB;111;V;20
Trondheim;Sommerdekk;SV3220017554;20;1799;Sailun;Atrezzo ZSR2;235;40;19;EU:B-A-69dB(A);96;Y;20
Bergen;Sommerdekk;FA352616;6;3400;Falken;Azenis FK520;275;40;19;EU:C-A-70dB(A);105;Y;20
Tønsberg;M+S;GO543862;3;1972;Goodyear;Ultragrip Ice 3;205;60;16;EU:B-E-68dB(A);96;T;20
Kristiansand;Sommerdekk;FA352616;10;3400;Falken;Azenis FK520;275;40;19;EU:C-A-70dB(A);105;Y;20
Narvik;Sommerdekk;FA328026;16;2044;Falken;Linam Van01;215;70;15;EU:C-A-72dB(B);109;S;20
Narvik;Sommerdekk;FA336847;20;2688;Falken;Linam Van01;225;55;17;EU:B-A-71dB(B);109;H;20
Oslo;Sommerdekk;FA352616;5;3400;Falken;Azenis FK520;275;40;19;EU:C-A-70dB(A);105;Y;20
Oslo;Sommerdekk;SV3220010770;20;800;Sailun;Atrezzo Eco;155;65;14;EU:D-B-70dB(B);75;T;20
Narvik;Sommerdekk;MNMV913;20;1644;Minerva;EcoSpeed2 SUV;235;65;17;EU:C-C-71dB(B);108;V;20
Kristiansand;Sommerdekk;WL6938112624248;1;800;Westlake;ZuperEco Z-107;155;65;14;EU:D-B-70dB(B);75;T;20
Kristiansand;Alufelger;RNL122252014;4;2615;Ronal;R41 7";5;108;16;Silver (800 Kg);ET35;76;0
Oslo;Sommerdekk;LL221023426;1;1544;Linglong;ComfortMaster;225;60;17;EU:C-B-71dB(B);99;V;20
Tønsberg;Sommerdekk;MI598407;4;3403;Michelin;Primacy 4+;255;50;18;EU:B-A-72dB(B);106;Y;20
Oslo;Sommerdekk;GO547991-19;1;2353;Goodyear;Eagle F1 Supersport;245;35;18;Tilbud DOT 2019 EU:D-A-72dB(B);92;Y;20
Kristiansand;Alufelger;ALCDRVX-902052MB17-9;2;4265;Alutec;DriveX 9";5;112;20;Metal Grey (1000 Kg);ET52;66,6;0
Oslo;Sommerdekk;MI705963;4;6339;Michelin;Pilot Sport 4 Suv;285;45;22;EU:C-A-74dB(B);114;Y;20
Jæren;ATV-dekk;WD3128221009;7;1434;Wanda;P3128;22;10;9;TL Pr.6 (E4);45;J;16
Tønsberg;MC dekk;PI0851900;7;3221;Pirelli;Route MT 66;140;90;16;Rear TL Custom;71;H;16
Oslo;Sommerdekk;GO547664-20;2;10140;Goodyear;Eagle F1 Supersport RS N0;325;30;21;Tilbud DOT 2020 EU:C-D-74dB(B);108;Y;20
Oslo;Sommerdekk;FA298915-18;1;2102;Falken;Azenis FK453;265;40;17;EU:F-B-72dB;100;Y;20
Oslo;Sommerdekk;GRI6969999056273;2;2998;Gripmax;Inception S/T Maxx;275;70;17;POR | No EU Label;121;Q;20
Trondheim;Traktordekk;SXRM422;2;7651;Starmaxx;TR-120;230;95;48;TL (9,5R48);136;A8;625
Jæren;Traktordekk;BK3982;2;11079;BKT;Agrimax RT-657;420;65;24;TL;141;A8;500
Oslo;Sommerdekk;HA8808563353449;1;3526;Hankook;Ventus S1 Evo2 K117;235;45;20;EU:D-B-69dB(B);100;W;20
Bergen;Alufelger;PHET85TH45-0S11S;4;2515;PH Edition II;Turbin 8,5";5;108;20;Silver (900 Kg);ET45;63,4;0
Narvik;M+S;CO0453282;8;3181;Continental;VanContact Viking;225;55;17;EU:D-C-73dB(B);109;R;20
Tønsberg;Sommerdekk;LL221024333;8;2122;Linglong;Sport Master;245;35;21;EU:C-A-69dB(A);96;Y;20
Tønsberg;MC dekk;PI2332900;20;3920;Pirelli;Diablo Superbike SC1;120;70;17;Front TL Full Road Race (Motorsport only - NHS);;;16
Tønsberg;Sommerdekk;FA352587;20;2788;Falken;Azenis FK520;225;45;19;EU:C-A-70dB(B);96;Y;20
Oslo;Alufelger;MAKF9020UFGL57KY4;20;7425;MAK;Turismo-FF 9";5;130;20;Gloss Black Mirror Ring (1000 Kg);ET57;71,6;0
Oslo;Sommerdekk;FA352619;6;2944;Falken;Azenis FK520;225;35;20;EU:C-A-70dB(B);90;Y;20
Tønsberg;Sommerdekk;ANTAB6090;20;1466;Antares;Ingens Locus;245;35;19;EU:C-C-72dB(B);93;W;20
Tønsberg;MC dekk;MI631152;4;1262;Michelin;Anakee Street;80;90;21;Front TL/TT;48;S;16
Jæren;MC dekk;MI327263;3;983;Michelin;Anakee Street;3;80;17;Front/Rear TT;50;P;16
Jæren;MC dekk;MI666914;3;1396;Michelin;Anakee Street;90;90;17;Front/Rear TL;49;S;16
Tønsberg;MC dekk;MI872562;4;736;Michelin;City Extra;2.5;80;17;Front/Rear TT;43;P;16
Bergen;MC dekk;MI017030;3;1342;Michelin;City Grip 2;120;70;16;Front TL;57;S;16
Tønsberg;MC dekk;MI017030;5;1342;Michelin;City Grip 2;120;70;16;Front TL;57;S;16
Tønsberg;MC dekk;MI306548;13;990;Michelin;Anakee Street;110;80;14;TL;53;P;16
Tønsberg;MC dekk;MI132307;10;884;Michelin;Anakee Street RF;2.3;80;17;Front/Rear TT;38;P;16
Oslo;Sommerdekk;CP589995;4;3503;Cooper;Discoverer S/T MAXX™ P.O.R.;245;70;17;(Professional Off-Road);119;Q;20
Oslo;M+S Pigg;DUR205701498P;20;1666;Duraturn;Mozzo Winter Ice;205;70;14;EU:;98;T;20
Oslo;Sommerdekk;VIT758016;8;2181;Vitour;Voyager S600;7.5;80;16;;123;M;20
Kristiansand;Alufelger;AUTL7517405092118;20;2535;Autec;Tallin 7.5";5;114;17;Brilliant Silver Lackiert (740 Kg);ET40;70;0
Tønsberg;M+S;PI3608800;4;4307;Pirelli;Winter Sottozero 3 T0;235;45;18;EU:C-B-70dB(B);98;V;20
Oslo;Sommerdekk;CP0051763;2;2311;Cooper;Discoverer A/T3;255;70;17;Tilbud DOT 2016;112;T;20
Tønsberg;Sommerdekk;PI2692400;8;2913;Pirelli;Cinturato P7 (P7C2) *;225;55;17;EU:A-B-69dB(B);97;W;20
Bergen;M+S;NOT430696;1;4717;Nokian;Hakkapeliitta R3 SUV;275;40;20;EU:B-E-73dB(B);106;T;20
Oslo;Alufelger;PHEBRET6839-0W13B2;20;1595;PH Edition II;Breda E 6";5;112;20;White (690 Kg);ET39;66.6;0
Kristiansand;ATV-felg;URR147156BB;1;1945;URA;Raptor 7";4;156;14;Blue Lip Matt Black;ET2,5;131,1;0
Bergen;M+S;MI127820;2;5054;Michelin;Pilot Alpin 5 Mo1 A;265;40;20;EU:C-B-71dB(B);104;W;20
Narvik;Sommerdekk;LL221028607;14;1344;Linglong;Sport Master;215;55;17;EU:C-A-69dB(A);98;Y;20
Oslo;M+S Pigg;TO4465285451949300;1;3783;Toyo;Observe G3-Ice;285;45;19;EU:;111;T;20
Trondheim;M+S Pigg;GO580471;4;4576;Goodyear;Ultragrip Arctic 2 Suv;285;65;17;EU:;116;T;20
Oslo;Alufelger;PHEBRY7840-0S13B2;1;1595;PH Edition II;Breda 7";5;112;17;Silver (815 Kg);ET40;66,6;0
Oslo;Sommerdekk;WL6927116109424-20;2;1765;Westlake;SU318 H/T;255;70;17;Tilbud DOT 2020 EU:C-C-72dB(B);112;T;20
Oslo;Sommerdekk;GRI6969999054293;1;1544;Gripmax;Classic Radial;225;60;14;White Letter;94;H;20
Jæren;Sommerdekk;FA352623;2;4155;Falken;Azenis FK520;295;30;20;EU:C-A-70dB(A);101;Y;20
Tønsberg;Sommerdekk;ANTAB603U;9;1844;Antares;Ingens A1;275;30;19;EU:D-C-73dB(B);96;W;20
Oslo;Sommerdekk;GRI6996779053597;12;2144;Gripmax;Stature H/T;255;45;19;EU:C-C-72dB(B);104;W;20
Tønsberg;ATV-dekk;MX52599319;1;1450;Maxxis;BigHorn 2.0;26;11;12;TL Pr.6 MU-10 - Lagertømming;55;N;16
